booking_id,propeHRTy_id,booking_date,check_in_date,checkout_date,no_guests,room_category,booking_platform,ratings_given,booking_status,revenue_generated,revenue_realized
Jun042213260HRT35,13260,14/05/22,04/06/22,06/06/22,1,HRT3,others,,Checked Out,12000,12000
Jun042213260HRT36,13260,04/06/22,04/06/22,05/06/22,1,HRT3,others,,Cancelled,12000,4800
Jun042213260HRT37,13260,31/05/22,04/06/22,06/06/22,3,HRT3,Makeyourtrip,,Checked Out,13200,13200
Jun042213260HRT38,13260,31/05/22,04/06/22,09/06/22,1,HRT3,direct online,,Checked Out,12000,12000
Jun042213260HRT39,13260,01/06/22,04/06/22,05/06/22,3,HRT3,others,5,Checked Out,13200,13200
Jun042213260HRT310,13260,03/06/22,04/06/22,05/06/22,1,HRT3,others,5,Checked Out,12000,12000
Jun042213260HRT311,13260,03/06/22,04/06/22,08/06/22,1,HRT3,Makeyourtrip,,Checked Out,12000,12000
Jun042213260HRT312,13260,14/05/22,04/06/22,05/06/22,1,HRT3,Makeyourtrip,,Checked Out,12000,12000
Jun042213260HRT313,13260,04/06/22,04/06/22,06/06/22,1,HRT3,gotrip,5,Checked Out,12000,12000
Jun042213260HRT314,13260,04/06/22,04/06/22,05/06/22,1,HRT3,others,,Checked Out,12000,12000
Jun042213260HRT315,13260,03/06/22,04/06/22,06/06/22,5,HRT3,others,,Checked Out,15600,15600
Jun042213260HRT316,13260,03/06/22,04/06/22,06/06/22,1,HRT3,gotrip,,Checked Out,12000,12000
Jun042213260HRT317,13260,14/05/22,04/06/22,06/06/22,3,HRT3,others,5,Checked Out,13200,13200
Jun042213260HRT318,13260,31/05/22,04/06/22,05/06/22,1,HRT3,Makeyourtrip,5,Checked Out,12000,12000
Jun042213260HRT41,13260,01/06/22,04/06/22,05/06/22,1,HRT4,direct offline,,Cancelled,19000,7600
Jun042213260HRT42,13260,04/06/22,04/06/22,05/06/22,2,HRT4,Travelex,5,Checked Out,19000,19000
Jun042213260HRT43,13260,04/06/22,04/06/22,05/06/22,1,HRT4,others,,Cancelled,19000,7600
Jun042213260HRT44,13260,04/06/22,04/06/22,06/06/22,1,HRT4,Makeyourtrip,4,Checked Out,19000,19000
Jun042213260HRT45,13260,02/06/22,04/06/22,06/06/22,6,HRT4,Makeyourtrip,,No Show,26600,26600
Jun042213260HRT46,13260,04/06/22,04/06/22,05/06/22,1,HRT4,others,,Checked Out,19000,19000
Jun042213260HRT47,13260,15/05/22,04/06/22,05/06/22,1,HRT4,Travelex,,Checked Out,19000,19000
Jun042213260HRT48,13260,03/06/22,04/06/22,05/06/22,2,HRT4,others,,Cancelled,19000,7600
Jun042213260HRT49,13260,04/06/22,04/06/22,06/06/22,3,HRT4,gotrip,5,Checked Out,20900,20900
Jun042213260HRT410,13260,03/06/22,04/06/22,05/06/22,1,HRT4,others,,Cancelled,19000,7600
Jun042213260HRT411,13260,02/06/22,04/06/22,05/06/22,1,HRT4,Makeyourtrip,5,Checked Out,19000,19000
Jun042213261HRT11,13261,30/05/22,04/06/22,10/06/22,1,HRT1,Makeyourtrip,5,Checked Out,6500,6500
Jun042213261HRT12,13261,02/06/22,04/06/22,07/06/22,3,HRT1,gotrip,,Checked Out,7150,7150
Jun042213261HRT13,13261,31/05/22,04/06/22,05/06/22,3,HRT1,others,,Cancelled,7150,2860
Jun042213261HRT14,13261,03/06/22,04/06/22,10/06/22,4,HRT1,Makeyourtrip,4,Checked Out,7800,7800
Jun042213261HRT15,13261,01/06/22,04/06/22,05/06/22,2,HRT1,direct offline,,Cancelled,6500,2600
Jun042213261HRT16,13261,14/05/22,04/06/22,06/06/22,2,HRT1,direct online,5,Checked Out,6500,6500
Jun042213261HRT17,13261,02/06/22,04/06/22,06/06/22,2,HRT1,Makeyourtrip,4,Checked Out,6500,6500
Jun042213261HRT18,13261,02/06/22,04/06/22,05/06/22,1,HRT1,Makeyourtrip,5,Checked Out,6500,6500
Jun042213261HRT19,13261,28/05/22,04/06/22,05/06/22,3,HRT1,others,,Cancelled,7150,2860
Jun042213261HRT110,13261,29/05/22,04/06/22,05/06/22,1,HRT1,Makeyourtrip,,Cancelled,6500,2600
Jun042213261HRT111,13261,31/05/22,04/06/22,06/06/22,2,HRT1,Makeyourtrip,5,Checked Out,6500,6500
Jun042213261HRT112,13261,31/05/22,04/06/22,05/06/22,2,HRT1,others,,Checked Out,6500,6500
Jun042213261HRT113,13261,01/06/22,04/06/22,06/06/22,4,HRT1,others,,Cancelled,7800,3120
Jun042213261HRT114,13261,03/06/22,04/06/22,05/06/22,2,HRT1,others,,Checked Out,6500,6500
Jun042213261HRT115,13261,15/05/22,04/06/22,09/06/22,2,HRT1,Makeyourtrip,,Cancelled,6500,2600
Jun042213261HRT116,13261,30/05/22,04/06/22,05/06/22,2,HRT1,others,,Cancelled,6500,2600
Jun042213261HRT117,13261,31/05/22,04/06/22,05/06/22,2,HRT1,gotrip,3,Checked Out,6500,6500
Jun042213261HRT118,13261,01/06/22,04/06/22,05/06/22,2,HRT1,Booker,4,Checked Out,6500,6500
Jun042213261HRT119,13261,01/06/22,04/06/22,05/06/22,4,HRT1,others,,Cancelled,7800,3120
Jun042213261HRT120,13261,01/06/22,04/06/22,09/06/22,2,HRT1,direct online,,No Show,6500,6500
Jun042213261HRT121,13261,31/05/22,04/06/22,07/06/22,4,HRT1,others,,Checked Out,7800,7800
Jun042213261HRT122,13261,01/06/22,04/06/22,05/06/22,2,HRT1,others,,Checked Out,6500,6500
Jun042213261HRT123,13261,01/06/22,04/06/22,05/06/22,2,HRT1,Booker,5,Checked Out,6500,6500
Jun042213261HRT124,13261,02/06/22,04/06/22,07/06/22,1,HRT1,Makeyourtrip,5,Checked Out,6500,6500
Jun042213261HRT21,13261,01/06/22,04/06/22,06/06/22,1,HRT2,Makeyourtrip,,Checked Out,9000,9000
Jun042213261HRT22,13261,31/05/22,04/06/22,05/06/22,2,HRT2,direct online,,Checked Out,9000,9000
Jun042213261HRT23,13261,02/06/22,04/06/22,05/06/22,2,HRT2,Travelex,,Cancelled,9000,3600
Jun042213261HRT24,13261,28/05/22,04/06/22,10/06/22,4,HRT2,direct online,,Checked Out,10800,10800
Jun042213261HRT25,13261,29/05/22,04/06/22,05/06/22,4,HRT2,others,,Checked Out,10800,10800
Jun042213261HRT26,13261,31/05/22,04/06/22,05/06/22,2,HRT2,Travelex,,No Show,9000,9000
Jun042213261HRT27,13261,28/05/22,04/06/22,09/06/22,1,HRT2,others,,Checked Out,9000,9000
Jun042213261HRT28,13261,02/06/22,04/06/22,06/06/22,2,HRT2,Makeyourtrip,,Checked Out,9000,9000
Jun042213261HRT29,13261,02/06/22,04/06/22,05/06/22,3,HRT2,others,5,Checked Out,9900,9900
Jun042213261HRT210,13261,02/06/22,04/06/22,10/06/22,2,HRT2,direct offline,5,Checked Out,9000,9000
Jun042213261HRT211,13261,29/05/22,04/06/22,05/06/22,2,HRT2,others,,Cancelled,9000,3600
Jun042213261HRT212,13261,28/05/22,04/06/22,10/06/22,2,HRT2,others,,Cancelled,9000,3600
Jun042213261HRT213,13261,01/06/22,04/06/22,06/06/22,2,HRT2,others,,Cancelled,9000,3600
Jun042213261HRT214,13261,28/05/22,04/06/22,10/06/22,1,HRT2,others,4,Checked Out,9000,9000
Jun042213261HRT215,13261,02/06/22,04/06/22,05/06/22,1,HRT2,direct online,,Cancelled,9000,3600
Jun042213261HRT216,13261,31/05/22,04/06/22,09/06/22,2,HRT2,direct online,,Checked Out,9000,9000
Jun042213261HRT217,13261,02/06/22,04/06/22,08/06/22,4,HRT2,others,,Checked Out,10800,10800
Jun042213261HRT218,13261,01/06/22,04/06/22,07/06/22,2,HRT2,Booker,,Cancelled,9000,3600
Jun042213261HRT219,13261,03/06/22,04/06/22,09/06/22,1,HRT2,direct offline,,Checked Out,9000,9000
Jun042213261HRT220,13261,01/06/22,04/06/22,10/06/22,2,HRT2,Makeyourtrip,,Checked Out,9000,9000
Jun042213261HRT221,13261,30/05/22,04/06/22,05/06/22,2,HRT2,Makeyourtrip,5,Checked Out,9000,9000
Jun042213261HRT222,13261,01/06/22,04/06/22,05/06/22,3,HRT2,Travelex,4,Checked Out,9900,9900
Jun042213261HRT223,13261,01/06/22,04/06/22,09/06/22,1,HRT2,direct offline,,Checked Out,9000,9000
Jun042213261HRT224,13261,28/05/22,04/06/22,10/06/22,2,HRT2,gotrip,,Checked Out,9000,9000
Jun042213261HRT225,13261,02/06/22,04/06/22,09/06/22,2,HRT2,Makeyourtrip,5,Checked Out,9000,9000
Jun042213261HRT226,13261,31/05/22,04/06/22,05/06/22,2,HRT2,Travelex,5,Checked Out,9000,9000
Jun042213261HRT227,13261,02/06/22,04/06/22,06/06/22,2,HRT2,Makeyourtrip,5,Checked Out,9000,9000
Jun042213261HRT228,13261,03/06/22,04/06/22,09/06/22,2,HRT2,gotrip,,No Show,9000,9000
Jun042213261HRT31,13261,31/05/22,04/06/22,05/06/22,2,HRT3,Makeyourtrip,,Cancelled,12000,4800
Jun042213261HRT32,13261,02/06/22,04/06/22,05/06/22,2,HRT3,others,1,Checked Out,12000,12000
Jun042213261HRT33,13261,31/05/22,04/06/22,05/06/22,3,HRT3,others,,Checked Out,13200,13200
Jun042213261HRT34,13261,01/06/22,04/06/22,05/06/22,2,HRT3,others,,Checked Out,12000,12000
Jun042213261HRT35,13261,01/06/22,04/06/22,06/06/22,2,HRT3,others,1,Checked Out,12000,12000
Jun042213261HRT36,13261,01/06/22,04/06/22,06/06/22,3,HRT3,Booker,,Checked Out,13200,13200
Jun042213261HRT37,13261,30/05/22,04/06/22,10/06/22,5,HRT3,others,,Checked Out,15600,15600
Jun042213261HRT38,13261,28/05/22,04/06/22,05/06/22,3,HRT3,gotrip,4,Checked Out,13200,13200
Jun042213261HRT39,13261,11/05/22,04/06/22,10/06/22,6,HRT3,gotrip,5,Checked Out,16800,16800
Jun042213261HRT310,13261,31/05/22,04/06/22,05/06/22,4,HRT3,direct offline,5,Checked Out,14400,14400
Jun042213261HRT311,13261,30/05/22,04/06/22,10/06/22,3,HRT3,direct online,5,Checked Out,13200,13200
Jun042213261HRT312,13261,02/06/22,04/06/22,10/06/22,2,HRT3,others,,No Show,12000,12000
Jun042213261HRT313,13261,01/06/22,04/06/22,09/06/22,4,HRT3,direct online,5,Checked Out,14400,14400
Jun042213261HRT314,13261,02/06/22,04/06/22,06/06/22,2,HRT3,others,5,Checked Out,12000,12000
Jun042213261HRT315,13261,02/06/22,04/06/22,06/06/22,3,HRT3,Travelex,,Checked Out,13200,13200
Jun042213261HRT316,13261,15/05/22,04/06/22,09/06/22,6,HRT3,Booker,,Cancelled,16800,6720
Jun042213261HRT317,13261,31/05/22,04/06/22,06/06/22,2,HRT3,Makeyourtrip,,Cancelled,12000,4800
Jun042213261HRT318,13261,02/06/22,04/06/22,09/06/22,2,HRT3,Makeyourtrip,5,Checked Out,12000,12000
Jun042213261HRT41,13261,02/06/22,04/06/22,06/06/22,2,HRT4,Makeyourtrip,,Cancelled,19000,7600
Jun042213261HRT42,13261,02/06/22,04/06/22,05/06/22,2,HRT4,direct online,,Checked Out,19000,19000
Jun042213261HRT43,13261,01/06/22,04/06/22,05/06/22,3,HRT4,Travelex,,Checked Out,20900,20900
Jun042213261HRT44,13261,04/06/22,04/06/22,05/06/22,2,HRT4,gotrip,5,Checked Out,19000,19000
Jun042213261HRT45,13261,02/06/22,04/06/22,09/06/22,2,HRT4,gotrip,5,Checked Out,19000,19000
Jun042213261HRT46,13261,31/05/22,04/06/22,05/06/22,2,HRT4,direct online,,Checked Out,19000,19000
Jun042213262HRT11,13262,31/05/22,04/06/22,05/06/22,2,HRT1,gotrip,,Checked Out,6500,6500
Jun042213262HRT12,13262,02/06/22,04/06/22,08/06/22,2,HRT1,others,,Checked Out,6500,6500
Jun042213262HRT13,13262,03/06/22,04/06/22,10/06/22,2,HRT1,others,4,Checked Out,6500,6500
Jun042213262HRT14,13262,31/05/22,04/06/22,06/06/22,4,HRT1,gotrip,5,Checked Out,7800,7800
Jun042213262HRT15,13262,02/06/22,04/06/22,10/06/22,2,HRT1,others,,Checked Out,6500,6500
Jun042213262HRT16,13262,04/06/22,04/06/22,06/06/22,2,HRT1,direct offline,2,Checked Out,6500,6500
Jun042213262HRT17,13262,02/06/22,04/06/22,09/06/22,2,HRT1,direct offline,,Checked Out,6500,6500
Jun042213262HRT18,13262,02/06/22,04/06/22,09/06/22,2,HRT1,others,,Checked Out,6500,6500
Jun042213262HRT19,13262,02/06/22,04/06/22,09/06/22,2,HRT1,others,,Cancelled,6500,2600
Jun042213262HRT110,13262,15/05/22,04/06/22,09/06/22,2,HRT1,direct offline,,No Show,6500,6500
Jun042213262HRT111,13262,01/06/22,04/06/22,06/06/22,3,HRT1,Makeyourtrip,,Cancelled,7150,2860
Jun042213262HRT112,13262,29/05/22,04/06/22,06/06/22,3,HRT1,Makeyourtrip,4,Checked Out,7150,7150
Jun042213262HRT113,13262,02/06/22,04/06/22,07/06/22,1,HRT1,others,,Cancelled,6500,2600
Jun042213262HRT114,13262,29/05/22,04/06/22,09/06/22,3,HRT1,gotrip,,Cancelled,7150,2860
Jun042213262HRT115,13262,03/06/22,04/06/22,09/06/22,2,HRT1,Makeyourtrip,5,Checked Out,6500,6500
Jun042213262HRT116,13262,31/05/22,04/06/22,06/06/22,3,HRT1,others,,Cancelled,7150,2860
Jun042213262HRT117,13262,31/05/22,04/06/22,05/06/22,2,HRT1,gotrip,,Cancelled,6500,2600
Jun042213262HRT118,13262,30/05/22,04/06/22,05/06/22,2,HRT1,others,5,Checked Out,6500,6500
Jun042213262HRT119,13262,30/05/22,04/06/22,05/06/22,2,HRT1,direct online,,Cancelled,6500,2600
Jun042213262HRT120,13262,01/06/22,04/06/22,10/06/22,1,HRT1,Makeyourtrip,,Checked Out,6500,6500
Jun042213262HRT121,13262,03/06/22,04/06/22,06/06/22,2,HRT1,Makeyourtrip,,Checked Out,6500,6500
Jun042213262HRT122,13262,31/05/22,04/06/22,06/06/22,2,HRT1,direct online,5,Checked Out,6500,6500
Jun042213262HRT123,13262,31/05/22,04/06/22,05/06/22,2,HRT1,others,3,Checked Out,6500,6500
Jun042213262HRT124,13262,01/06/22,04/06/22,05/06/22,3,HRT1,Makeyourtrip,,Checked Out,7150,7150
Jun042213262HRT125,13262,02/06/22,04/06/22,06/06/22,3,HRT1,others,5,Checked Out,7150,7150
Jun042213262HRT126,13262,03/06/22,04/06/22,09/06/22,2,HRT1,others,,Checked Out,6500,6500
Jun042213262HRT127,13262,02/06/22,04/06/22,05/06/22,3,HRT1,others,5,Checked Out,7150,7150
Jun042213262HRT21,13262,15/05/22,04/06/22,05/06/22,4,HRT2,gotrip,4,Checked Out,10800,10800
Jun042213262HRT22,13262,02/06/22,04/06/22,05/06/22,2,HRT2,direct online,,Checked Out,9000,9000
Jun042213262HRT23,13262,02/06/22,04/06/22,06/06/22,2,HRT2,Makeyourtrip,5,Checked Out,9000,9000
Jun042213262HRT24,13262,03/06/22,04/06/22,08/06/22,2,HRT2,Makeyourtrip,,Cancelled,9000,3600
Jun042213262HRT25,13262,15/05/22,04/06/22,06/06/22,4,HRT2,others,5,Checked Out,10800,10800
Jun042213262HRT26,13262,30/05/22,04/06/22,05/06/22,1,HRT2,others,,Cancelled,9000,3600
Jun042213262HRT27,13262,02/06/22,04/06/22,10/06/22,2,HRT2,Makeyourtrip,,Checked Out,9000,9000
Jun042213262HRT28,13262,31/05/22,04/06/22,05/06/22,1,HRT2,Booker,,Checked Out,9000,9000
Jun042213262HRT29,13262,02/06/22,04/06/22,05/06/22,2,HRT2,others,5,Checked Out,9000,9000
Jun042213262HRT210,13262,11/05/22,04/06/22,05/06/22,1,HRT2,gotrip,5,Checked Out,9000,9000
Jun042213262HRT211,13262,02/06/22,04/06/22,07/06/22,2,HRT2,others,,No Show,9000,9000
Jun042213262HRT212,13262,01/06/22,04/06/22,06/06/22,2,HRT2,Makeyourtrip,,Checked Out,9000,9000
Jun042213262HRT213,13262,31/05/22,04/06/22,05/06/22,2,HRT2,others,5,Checked Out,9000,9000
Jun042213262HRT214,13262,29/05/22,04/06/22,09/06/22,1,HRT2,others,,Cancelled,9000,3600
Jun042213262HRT215,13262,30/05/22,04/06/22,10/06/22,3,HRT2,others,5,Checked Out,9900,9900
Jun042213262HRT216,13262,30/05/22,04/06/22,07/06/22,2,HRT2,Booker,,Checked Out,9000,9000
Jun042213262HRT217,13262,02/06/22,04/06/22,09/06/22,2,HRT2,gotrip,3,Checked Out,9000,9000
Jun042213262HRT218,13262,30/05/22,04/06/22,07/06/22,2,HRT2,Booker,,No Show,9000,9000
Jun042213262HRT219,13262,02/06/22,04/06/22,10/06/22,3,HRT2,Travelex,5,Checked Out,9900,9900
Jun042213262HRT220,13262,02/06/22,04/06/22,06/06/22,2,HRT2,others,,Checked Out,9000,9000
Jun042213262HRT221,13262,02/06/22,04/06/22,10/06/22,1,HRT2,gotrip,,Cancelled,9000,3600
Jun042213262HRT222,13262,31/05/22,04/06/22,06/06/22,2,HRT2,direct online,,Checked Out,9000,9000
Jun042213262HRT223,13262,04/06/22,04/06/22,05/06/22,4,HRT2,gotrip,,Cancelled,10800,4320
Jun042213262HRT224,13262,11/05/22,04/06/22,05/06/22,2,HRT2,Makeyourtrip,,Checked Out,9000,9000
Jun042213262HRT225,13262,29/05/22,04/06/22,06/06/22,3,HRT2,gotrip,4,Checked Out,9900,9900
Jun042213262HRT226,13262,02/06/22,04/06/22,06/06/22,2,HRT2,direct online,5,Checked Out,9000,9000
Jun042213262HRT227,13262,28/05/22,04/06/22,06/06/22,3,HRT2,gotrip,,No Show,9900,9900
Jun042213262HRT31,13262,30/05/22,04/06/22,06/06/22,2,HRT3,others,,Checked Out,12000,12000
Jun042213262HRT32,13262,04/06/22,04/06/22,10/06/22,2,HRT3,gotrip,,Checked Out,12000,12000
Jun042213262HRT33,13262,30/05/22,04/06/22,05/06/22,2,HRT3,others,4,Checked Out,12000,12000
Jun042213262HRT34,13262,02/06/22,04/06/22,05/06/22,4,HRT3,others,,Cancelled,14400,5760
Jun042213262HRT35,13262,02/06/22,04/06/22,06/06/22,4,HRT3,others,5,Checked Out,14400,14400
Jun042213262HRT36,13262,15/05/22,04/06/22,05/06/22,2,HRT3,Booker,5,Checked Out,12000,12000
Jun042213262HRT37,13262,02/06/22,04/06/22,10/06/22,2,HRT3,others,5,Checked Out,12000,12000
Jun042213262HRT38,13262,14/05/22,04/06/22,07/06/22,1,HRT3,Travelex,,Cancelled,12000,4800
Jun042213262HRT39,13262,30/05/22,04/06/22,09/06/22,4,HRT3,Makeyourtrip,5,Checked Out,14400,14400
Jun042213262HRT310,13262,03/06/22,04/06/22,06/06/22,4,HRT3,Booker,,Cancelled,14400,5760
Jun042213262HRT311,13262,04/06/22,04/06/22,09/06/22,6,HRT3,Travelex,,Checked Out,16800,16800
Jun042213262HRT312,13262,28/05/22,04/06/22,06/06/22,1,HRT3,gotrip,4,Checked Out,12000,12000
Jun042213262HRT313,13262,30/05/22,04/06/22,06/06/22,2,HRT3,Makeyourtrip,,Cancelled,12000,4800
Jun042213262HRT314,13262,30/05/22,04/06/22,09/06/22,2,HRT3,Makeyourtrip,,Checked Out,12000,12000
Jun042213262HRT315,13262,02/06/22,04/06/22,10/06/22,2,HRT3,others,5,Checked Out,12000,12000
Jun042213262HRT316,13262,01/06/22,04/06/22,05/06/22,3,HRT3,others,,Checked Out,13200,13200
Jun042213262HRT317,13262,30/05/22,04/06/22,10/06/22,2,HRT3,others,,Cancelled,12000,4800
Jun042213262HRT318,13262,01/06/22,04/06/22,05/06/22,2,HRT3,Makeyourtrip,4,Checked Out,12000,12000
Jun042213262HRT319,13262,03/06/22,04/06/22,05/06/22,2,HRT3,Makeyourtrip,5,Checked Out,12000,12000
Jun042213262HRT320,13262,30/05/22,04/06/22,05/06/22,2,HRT3,others,,Checked Out,12000,12000
Jun042213262HRT41,13262,03/06/22,04/06/22,07/06/22,4,HRT4,direct offline,,Checked Out,22800,22800
Jun042213262HRT42,13262,31/05/22,04/06/22,07/06/22,2,HRT4,others,5,Checked Out,19000,19000
Jun042213262HRT43,13262,14/05/22,04/06/22,05/06/22,2,HRT4,gotrip,5,Checked Out,19000,19000
Jun042213262HRT44,13262,31/05/22,04/06/22,06/06/22,2,HRT4,Booker,5,Checked Out,19000,19000
Jun042213262HRT45,13262,01/06/22,04/06/22,05/06/22,2,HRT4,Makeyourtrip,5,Checked Out,19000,19000
Jun042213262HRT46,13262,02/06/22,04/06/22,05/06/22,2,HRT4,direct offline,5,Checked Out,19000,19000
Jun042213262HRT47,13262,29/05/22,04/06/22,06/06/22,2,HRT4,Travelex,,Checked Out,19000,19000
Jun042213262HRT48,13262,01/06/22,04/06/22,05/06/22,2,HRT4,Booker,,Checked Out,19000,19000
Jun042213262HRT49,13262,30/05/22,04/06/22,10/06/22,1,HRT4,others,,Checked Out,19000,19000
Jun042213262HRT410,13262,30/05/22,04/06/22,10/06/22,3,HRT4,Booker,,Checked Out,20900,20900
Jun042213262HRT411,13262,31/05/22,04/06/22,08/06/22,1,HRT4,Makeyourtrip,,No Show,19000,19000
Jun042213262HRT412,13262,30/05/22,04/06/22,05/06/22,1,HRT4,Booker,3,Checked Out,19000,19000
Jun042213262HRT413,13262,31/05/22,04/06/22,05/06/22,4,HRT4,others,,Checked Out,22800,22800
Jun042213262HRT414,13262,04/06/22,04/06/22,05/06/22,2,HRT4,Booker,1,Checked Out,19000,19000
Jun042213262HRT415,13262,01/06/22,04/06/22,09/06/22,2,HRT4,others,5,Checked Out,19000,19000
Jun042213262HRT416,13262,28/05/22,04/06/22,08/06/22,2,HRT4,others,,No Show,19000,19000
Jun042213262HRT417,13262,02/06/22,04/06/22,05/06/22,2,HRT4,gotrip,,Checked Out,19000,19000
Jun042213263HRT11,13263,03/06/22,04/06/22,05/06/22,1,HRT1,others,,Checked Out,6500,6500
Jun042213263HRT12,13263,14/05/22,04/06/22,10/06/22,4,HRT1,others,3,Checked Out,7800,7800
Jun042213263HRT13,13263,04/06/22,04/06/22,07/06/22,1,HRT1,Makeyourtrip,5,Checked Out,6500,6500
Jun042213263HRT14,13263,02/06/22,04/06/22,09/06/22,2,HRT1,Makeyourtrip,,Cancelled,6500,2600
Jun042213263HRT15,13263,01/06/22,04/06/22,05/06/22,1,HRT1,others,3,Checked Out,6500,6500
Jun042213263HRT16,13263,03/06/22,04/06/22,07/06/22,1,HRT1,direct offline,,Checked Out,6500,6500
Jun042213263HRT17,13263,03/06/22,04/06/22,06/06/22,2,HRT1,others,3,Checked Out,6500,6500
Jun042213263HRT18,13263,01/06/22,04/06/22,05/06/22,1,HRT1,others,,Cancelled,6500,2600
Jun042213263HRT19,13263,04/06/22,04/06/22,08/06/22,1,HRT1,Booker,,No Show,6500,6500
Jun042213263HRT110,13263,03/06/22,04/06/22,05/06/22,1,HRT1,Makeyourtrip,4,Checked Out,6500,6500
Jun042213263HRT111,13263,04/06/22,04/06/22,05/06/22,4,HRT1,Travelex,,No Show,7800,7800
Jun042213263HRT112,13263,03/06/22,04/06/22,05/06/22,2,HRT1,others,,Cancelled,6500,2600
Jun042213263HRT113,13263,31/05/22,04/06/22,05/06/22,1,HRT1,others,4,Checked Out,6500,6500
Jun042213263HRT114,13263,03/06/22,04/06/22,05/06/22,1,HRT1,others,,Checked Out,6500,6500
Jun042213263HRT21,13263,04/06/22,04/06/22,06/06/22,1,HRT2,direct online,3,Checked Out,9000,9000
Jun042213263HRT22,13263,04/06/22,04/06/22,05/06/22,1,HRT2,others,,Cancelled,9000,3600
Jun042213263HRT23,13263,04/06/22,04/06/22,06/06/22,1,HRT2,Booker,5,Checked Out,9000,9000
Jun042213263HRT24,13263,03/06/22,04/06/22,08/06/22,2,HRT2,direct online,2,Checked Out,9000,9000
Jun042213263HRT25,13263,31/05/22,04/06/22,06/06/22,1,HRT2,Makeyourtrip,3,Checked Out,9000,9000
Jun042213263HRT26,13263,04/06/22,04/06/22,05/06/22,4,HRT2,Makeyourtrip,,Checked Out,10800,10800
Jun042213263HRT27,13263,04/06/22,04/06/22,10/06/22,1,HRT2,Makeyourtrip,3,Checked Out,9000,9000
Jun042213263HRT28,13263,14/05/22,04/06/22,07/06/22,4,HRT2,gotrip,,Checked Out,10800,10800
Jun042213263HRT29,13263,03/06/22,04/06/22,06/06/22,1,HRT2,Makeyourtrip,,Cancelled,9000,3600
Jun042213263HRT210,13263,02/06/22,04/06/22,05/06/22,1,HRT2,Makeyourtrip,,Checked Out,9000,9000
Jun042213263HRT211,13263,03/06/22,04/06/22,05/06/22,1,HRT2,gotrip,,Cancelled,9000,3600
Jun042213263HRT212,13263,04/06/22,04/06/22,05/06/22,1,HRT2,others,,Checked Out,9000,9000
Jun042213263HRT213,13263,04/06/22,04/06/22,05/06/22,1,HRT2,Booker,,Cancelled,9000,3600
Jun042213263HRT214,13263,14/05/22,04/06/22,07/06/22,4,HRT2,others,,Cancelled,10800,4320
Jun042213263HRT215,13263,04/06/22,04/06/22,09/06/22,1,HRT2,direct online,5,Checked Out,9000,9000
Jun042213263HRT216,13263,01/06/22,04/06/22,05/06/22,4,HRT2,Makeyourtrip,,Cancelled,10800,4320
Jun042213263HRT217,13263,29/05/22,04/06/22,06/06/22,1,HRT2,others,,Checked Out,9000,9000
Jun042213263HRT218,13263,04/06/22,04/06/22,05/06/22,1,HRT2,others,3,Checked Out,9000,9000
Jun042213263HRT31,13263,03/06/22,04/06/22,06/06/22,1,HRT3,direct online,4,Checked Out,12000,12000
Jun042213263HRT32,13263,11/05/22,04/06/22,10/06/22,1,HRT3,Makeyourtrip,,Checked Out,12000,12000
Jun042213263HRT33,13263,04/06/22,04/06/22,05/06/22,1,HRT3,Makeyourtrip,,Cancelled,12000,4800
Jun042213263HRT34,13263,04/06/22,04/06/22,05/06/22,5,HRT3,direct online,,Cancelled,15600,6240
Jun042213263HRT35,13263,01/06/22,04/06/22,08/06/22,1,HRT3,others,5,Checked Out,12000,12000
Jun042213263HRT36,13263,31/05/22,04/06/22,10/06/22,1,HRT3,gotrip,,Checked Out,12000,12000
Jun042213263HRT37,13263,04/06/22,04/06/22,06/06/22,1,HRT3,others,3,Checked Out,12000,12000
Jun042213263HRT38,13263,03/06/22,04/06/22,06/06/22,1,HRT3,others,,Cancelled,12000,4800
Jun042213263HRT39,13263,04/06/22,04/06/22,05/06/22,1,HRT3,others,,No Show,12000,12000
Jun042213263HRT310,13263,04/06/22,04/06/22,05/06/22,2,HRT3,others,3,Checked Out,12000,12000
Jun042213263HRT311,13263,04/06/22,04/06/22,05/06/22,4,HRT3,others,,Checked Out,14400,14400
Jun042213263HRT312,13263,02/06/22,04/06/22,07/06/22,2,HRT3,Makeyourtrip,2,Checked Out,12000,12000
Jun042213263HRT41,13263,03/06/22,04/06/22,05/06/22,1,HRT4,gotrip,3,Checked Out,19000,19000
Jun042213263HRT42,13263,03/06/22,04/06/22,08/06/22,1,HRT4,Makeyourtrip,3,Checked Out,19000,19000
Jun042213263HRT43,13263,04/06/22,04/06/22,05/06/22,1,HRT4,direct online,3,Checked Out,19000,19000
Jun042213263HRT44,13263,04/06/22,04/06/22,06/06/22,2,HRT4,others,,No Show,19000,19000
Jun042213263HRT45,13263,03/06/22,04/06/22,05/06/22,3,HRT4,direct offline,,Checked Out,20900,20900
